station_uuid,timestamp,e5,e10,diesel,e5_change,e10_change,diesel_change
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-03T14:38:22,1.773,1.698,1.755,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-03T16:49:55,1.757,1.682,1.738,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-03T19:02:46,1.748,1.673,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-03T21:49:24,1.739,1.664,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T01:15:32,1.782,1.707,1.76,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T05:06:57,1.809,1.734,1.785,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T08:53:48,1.826,1.751,1.805,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T12:07:50,1.803,1.728,1.785,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T15:10:10,1.779,1.704,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T17:33:21,1.757,1.682,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-04T21:02:53,1.746,1.671,1.724,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T00:27:11,1.775,1.7,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T03:46:05,1.792,1.717,1.768,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T07:34:23,1.812,1.737,1.789,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T11:13:31,1.81,1.735,1.793,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T13:58:32,1.788,1.713,1.76,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T15:58:33,1.773,1.698,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T18:14:46,1.752,1.677,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-05T21:47:21,1.755,1.68,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T00:48:42,1.766,1.691,1.744,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T03:20:30,1.795,1.72,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T05:56:32,1.806,1.731,1.788,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T08:54:26,1.824,1.749,1.801,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T12:32:47,1.808,1.733,1.789,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T16:06:24,1.763,1.688,1.749,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T18:58:31,1.755,1.68,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-06T22:49:57,1.75,1.675,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T01:52:53,1.763,1.688,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T05:13:43,1.798,1.723,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T08:22:45,1.806,1.731,1.788,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T11:19:51,1.792,1.717,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T14:07:40,1.769,1.694,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T16:55:06,1.737,1.662,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T19:58:01,1.736,1.661,1.715,1,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-07T22:11:31,1.732,1.657,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T00:52:52,1.724,1.649,1.701,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T04:29:12,1.76,1.685,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T06:57:13,1.779,1.704,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T09:26:23,1.791,1.716,1.776,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T12:00:54,1.774,1.699,1.751,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T15:29:42,1.735,1.66,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T18:35:34,1.706,1.631,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-08T22:24:17,1.713,1.638,1.694,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T00:48:22,1.721,1.646,1.702,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T04:07:37,1.762,1.687,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T06:20:34,1.778,1.703,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T09:45:44,1.768,1.693,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T11:56:17,1.776,1.701,1.756,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T15:46:58,1.725,1.65,1.705,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T17:49:10,1.712,1.637,1.7,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-09T20:22:16,1.704,1.629,1.687,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T00:22:16,1.736,1.661,1.717,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T03:09:24,1.765,1.69,1.742,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T06:30:46,1.785,1.71,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T09:08:15,1.79,1.715,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T12:26:33,1.769,1.694,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T16:14:23,1.732,1.657,1.715,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-09-10T19:46:47,1.718,1.643,1.701,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-13T23:00:00,1.755,1.68,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T01:03:32,1.784,1.709,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T04:42:08,1.805,1.73,1.783,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T07:04:41,1.822,1.747,1.799,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T10:18:10,1.816,1.741,1.797,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T12:27:42,1.801,1.726,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T14:49:47,1.784,1.709,1.764,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T17:16:56,1.762,1.687,1.744,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-14T20:37:30,1.746,1.671,1.728,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T00:32:04,1.774,1.699,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T03:23:22,1.789,1.714,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T06:49:47,1.817,1.742,1.793,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T10:14:17,1.814,1.739,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T13:59:37,1.789,1.714,1.769,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T16:46:06,1.767,1.692,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T19:38:51,1.746,1.671,1.728,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-15T23:29:08,1.766,1.691,1.744,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T02:46:40,1.799,1.724,1.773,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T05:52:14,1.818,1.743,1.799,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T08:46:41,1.828,1.753,1.81,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T12:04:30,1.82,1.745,1.804,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T14:15:27,1.793,1.718,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T18:12:28,1.767,1.692,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T20:17:44,1.764,1.689,1.745,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-16T22:35:06,1.767,1.692,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T02:02:43,1.799,1.724,1.785,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T04:03:08,1.818,1.743,1.798,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T07:02:58,1.826,1.751,1.807,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T09:57:25,1.834,1.759,1.814,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T13:43:17,1.815,1.74,1.795,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T15:49:53,1.793,1.718,1.774,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T18:59:16,1.767,1.692,1.755,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-17T21:18:37,1.768,1.693,1.744,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T00:27:18,1.765,1.69,1.744,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T03:59:31,1.802,1.727,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T07:30:32,1.82,1.745,1.804,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T10:10:02,1.822,1.747,1.804,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T12:17:01,1.797,1.722,1.781,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T15:29:35,1.776,1.701,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T19:11:20,1.758,1.683,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-18T22:10:54,1.747,1.672,1.727,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T01:56:56,1.765,1.69,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T05:32:33,1.798,1.723,1.782,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T08:22:18,1.811,1.736,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T11:45:06,1.806,1.731,1.787,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T14:51:06,1.776,1.701,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T18:46:19,1.752,1.677,1.738,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-19T22:36:59,1.748,1.673,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T01:32:16,1.771,1.696,1.749,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T05:09:58,1.802,1.727,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T08:16:35,1.808,1.733,1.787,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T12:06:31,1.792,1.717,1.774,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T14:51:33,1.777,1.702,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T17:14:02,1.758,1.683,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T19:46:37,1.743,1.668,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-20T23:26:09,1.754,1.679,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T01:50:24,1.766,1.691,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T05:39:00,1.811,1.736,1.793,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T08:18:17,1.826,1.751,1.811,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T11:20:13,1.809,1.734,1.784,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T13:34:07,1.804,1.729,1.785,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T17:18:45,1.767,1.692,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T19:21:26,1.745,1.67,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-21T21:45:30,1.751,1.676,1.73,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T00:04:24,1.778,1.703,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T02:16:42,1.786,1.711,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T05:25:35,1.807,1.732,1.793,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T08:30:27,1.822,1.747,1.804,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T10:40:47,1.815,1.74,1.789,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T13:56:19,1.791,1.716,1.77,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T17:27:20,1.771,1.696,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T20:59:04,1.751,1.676,1.73,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-22T23:36:19,1.762,1.687,1.738,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T03:30:00,1.812,1.737,1.791,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T07:20:04,1.833,1.758,1.811,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T10:18:35,1.83,1.755,1.811,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T13:00:25,1.802,1.727,1.782,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T16:26:07,1.785,1.71,1.764,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T19:36:59,1.768,1.693,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-23T22:34:52,1.774,1.699,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T01:42:56,1.8,1.725,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T05:03:17,1.828,1.753,1.811,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T07:42:20,1.842,1.767,1.823,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T10:31:02,1.835,1.76,1.817,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T13:48:26,1.816,1.741,1.798,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T16:58:07,1.782,1.707,1.76,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T19:33:06,1.768,1.693,1.749,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-24T23:18:24,1.785,1.71,1.772,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T02:44:32,1.793,1.718,1.773,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T05:57:54,1.807,1.732,1.793,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T09:54:03,1.853,1.778,1.834,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T12:45:52,1.831,1.756,1.808,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T15:11:12,1.812,1.737,1.795,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T18:52:24,1.789,1.714,1.77,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-25T20:53:48,1.785,1.71,1.77,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T00:12:45,1.784,1.709,1.766,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T03:59:59,1.811,1.736,1.79,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T06:54:30,1.827,1.752,1.807,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T08:55:24,1.83,1.755,1.805,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T11:27:42,1.821,1.746,1.804,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T14:11:56,1.801,1.726,1.781,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T17:39:34,1.768,1.693,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-26T20:42:22,1.763,1.688,1.747,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T00:02:01,1.771,1.696,1.748,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T03:50:26,1.806,1.731,1.786,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T07:39:10,1.822,1.747,1.805,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T09:59:16,1.821,1.746,1.8,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T13:33:28,1.804,1.729,1.781,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T16:08:29,1.775,1.7,1.756,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T18:23:42,1.765,1.69,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-27T20:54:32,1.749,1.674,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T00:23:13,1.777,1.702,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T02:44:54,1.807,1.732,1.789,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T06:40:59,1.818,1.743,1.798,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T09:26:58,1.823,1.748,1.801,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T12:36:18,1.806,1.731,1.787,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T15:31:59,1.771,1.696,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T19:22:41,1.762,1.687,1.742,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-28T22:14:51,1.764,1.689,1.741,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T00:52:44,1.78,1.705,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T04:34:02,1.814,1.739,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T07:06:29,1.83,1.755,1.806,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T09:35:29,1.835,1.76,1.811,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T12:56:49,1.82,1.745,1.801,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T15:46:10,1.792,1.717,1.769,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T19:13:12,1.77,1.695,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-29T23:00:28,1.777,1.702,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T02:55:25,1.817,1.742,1.797,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T06:31:48,1.842,1.767,1.824,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T09:07:08,1.842,1.767,1.827,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T12:30:12,1.827,1.752,1.805,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T16:03:54,1.793,1.718,1.776,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T19:41:26,1.786,1.711,1.769,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-30T22:05:31,1.78,1.705,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T01:19:11,1.797,1.722,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T03:23:22,1.825,1.75,1.808,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T06:41:43,1.786,1.711,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T10:30:16,1.782,1.707,1.759,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T14:11:33,1.755,1.68,1.732,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T16:11:57,1.739,1.664,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T18:55:01,1.721,1.646,1.704,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-05-31T22:50:05,1.731,1.656,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T02:22:04,1.748,1.673,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T05:08:10,1.779,1.704,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T07:18:21,1.781,1.706,1.759,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T09:41:31,1.775,1.7,1.759,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T12:18:27,1.767,1.692,1.745,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T16:17:57,1.731,1.656,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T19:54:48,1.709,1.634,1.69,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-01T23:39:42,1.731,1.656,1.712,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T02:58:10,1.738,1.663,1.717,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T06:22:19,1.77,1.695,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T09:17:04,1.769,1.694,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T11:29:49,1.762,1.687,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T15:07:12,1.724,1.649,1.702,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T19:04:19,1.699,1.624,1.68,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-02T22:15:29,1.701,1.626,1.682,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T01:05:18,1.713,1.638,1.694,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T03:17:18,1.73,1.655,1.707,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T05:19:10,1.751,1.676,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T09:05:36,1.764,1.689,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T12:28:41,1.752,1.677,1.726,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T15:41:57,1.725,1.65,1.708,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T19:35:59,1.69,1.615,1.673,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-03T21:50:05,1.699,1.624,1.68,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T01:21:25,1.726,1.651,1.705,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T03:44:40,1.739,1.664,1.712,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T06:41:36,1.772,1.697,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T09:33:45,1.77,1.695,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T11:38:57,1.75,1.675,1.73,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T13:52:53,1.739,1.664,1.715,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T16:32:00,1.721,1.646,1.701,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T18:43:46,1.702,1.627,1.68,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-04T21:10:15,1.694,1.619,1.679,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-05T00:04:51,1.731,1.656,1.715,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-05T03:20:41,1.755,1.68,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-05T05:37:04,1.767,1.692,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-06-05T08:18:18,1.779,1.704,1.756,1,1,1
